area_code,area_name,geography,period,indicator,room_occupancy,measure,unit,value
E01006084,Trafford 026B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,3
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,430
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,164
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,58
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,11
E01006088,Trafford 026C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,1
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,423
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,171
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,114
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,6
E01006139,Trafford 026D,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,1
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,396
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,156
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,67
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,8
E01006140,Trafford 026E,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,0
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,384
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,218
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,178
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,16
E01006077,Trafford 027A,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,5
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,447
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +1,Count,Households,32
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: 0,Count,Households,16
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -1,Count,Households,6
E01006081,Trafford 027B,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: -2 or less,Count,Households,1
E01006082,Trafford 027C,Lower-layer Super Output Area,2021-03-21,"Occupancy rating based on the number of rooms in the household (Valuation Office Agency definition). -1 or less implies overcrowding, +1 or more implies under-occupancy and 0 suggests the household has an ideal number of rooms",Occupancy rating of rooms: +2 or more,Count,Households,486
