Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-VSG20026,Inclusive Neighbourhood Grant to The Friends of Denzell Gardens and the Devisdale,Garden Restoration Project,GBP,,1950,,2020-02-15,,,,12,360G-trafford-the_friends_of_denzell_gardens_and_the_devisdale,The Friends of Denzell Gardens and the Devisdale,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20027,Inclusive Neighbourhood Grant to The Friends of King George V Pool,To improve the pathways and restore the picnic area and add a small play area for younger children.,GBP,,2000,,2020-02-15,,,,12,360G-trafford-the_friends_of_king_george_v_pool,The Friends of King George V Pool,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20028,Inclusive Neighbourhood Grant to The Up Top,This project will fund workshops to build and plant up raised beds which will also act as seating to facilitate our garden oasis and arts and culture events,GBP,,2000,,2020-02-15,,,,12,360G-trafford-the_up_top,The Up Top,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20029,Inclusive Neighbourhood Grant to Voices for Choices Community Interest Company (CIC),We will create a series of wellbeing virtual sessions for expectant/new parents to help reduce isolation and improve wellbeing during lockdown. ,GBP,,1900,,2020-02-15,,,,12,GB-COH-11541753,Voices for Choices Community Interest Company (CIC) ,,11541753,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20030,Trafford Crisis Fund Grant to Age UK Trafford,Trafford Crisis Fund Grant to Age UK Trafford,GBP,,8799,,2020-04-24,,,,12,GB-COH-05384301,Age UK Trafford,1109047,05384301,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20031,Trafford Crisis Fund Grant to Barakah Food Aid,Money will be used to buy food items to distribute to those struggling with food poverty.,GBP,,2000,,2020-04-24,,,,12,360G-trafford-barakah_food_aid,Barakah Food Aid,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20032,Trafford Crisis Fund Grant to Revolution Youth,Trafford Crisis Fund Grant to Revolution Youth,GBP,,209.58,,2020-04-24,,,,12,360G-trafford-revolution_youth,Revolution Youth,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20033,Trafford Crisis Fund Grant to Trafford Veterans,Continue to provide assistance to the emergency hubs by delivering the Trussell Trust foodbank boxes from the warehouses Monday to Friday.,GBP,,200,,2020-04-24,,,,12,GB-COH-12727472,Trafford Veterans,,12727472,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20034,Trafford Crisis Fund Grant to Calm Connections,Offer virtual and phone support to parents who are experiencing challenges around maintaining good mental health and emotional wellbeing for their young people and themselves,GBP,,2544,,2020-05-07,,,,12,GB-COH-11151147,Calm Connections,,11151147,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20035,Trafford Crisis Fund Grant to Friends of Stretford Public Hall,"Offer further support to the local community, by making more of our regular activities available online and by setting up new arts projects which will bring together the local community",GBP,,1992,,2020-05-07,,,,12,GB-COH-09235545,Friends of Stretford Public Hall,,09235545,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20036,Trafford Crisis Fund Grant to Home Start Trafford & Salford,"We want to provide activity packs for families with children so that they are able to nurture their children's learning and development, and to encourage physical play and fun where possible, during lockdown.",GBP,,4790,,2020-05-07,,,,12,GB-COH-05578221,Home-Start Trafford and Salford ,1115320,05578221,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20037,Trafford Crisis Fund Grant to OT Creative Space CIC,OT creative SPACE would like to support residents of Old Trafford to access creative resources and be creative throughout the COVID-19 Lockdown and social distancing restrictions.,GBP,,1750,,2020-05-07,,,,12,GB-COH-11907352,OT Creative Space CIC,,11907352,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20038,Trafford Crisis Fund Grant to Talk Listen Change,"We want to provide counselling to Trafford residents who are experiencing challenges with their relationships, in some way due to the Coronavirus. ",GBP,,1996,,2020-05-07,,,,12,GB-COH-01559314,"TLC: Talk, Listen, Change",0512710,01559314,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20039,Trafford Crisis Fund Grant to The Counselling and Family Centre,Provide a safety net for local people with mental health issues who are unable to access the right support at the right time anywhere else. We need funding to provide free access to telephone or online counselling to local people on low incomes. ,GBP,,2000,,2020-05-07,,,,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20040,Trafford Crisis Fund Grant to The Hideaway,We want to create a new story and activity pack based around our local community for children,GBP,,1933,,2020-05-07,,,,12,GB-COH-10778009,The Hideaway,,10778009,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20041,Trafford Crisis Fund Grant to Altrincham and Hale Muslim Association,We want to collaborate with local restaurants and supermarkets to assist with our efforts. We are also seeking donations of food items and other essentials from where available. ,GBP,,8900,,2020-05-19,,,,12,GB-CHC-1101378,Altrincham and Hale Muslim Association,1101378,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20042,Trafford Crisis Fund Grant to As Salaam Centre,Several projects to support community ,GBP,,2500,,2020-05-19,,,,12,GB-CHC-1124113,As-Salaam Centre,1124113,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20043,Trafford Crisis Fund Grant to Bridging the Gap,"Provide a proactive service to Trafford residents, particularly those living in North Trafford Wards, who are in need of emergency food parcels as a result of the COVID-19 crisis.",GBP,,1500,,2020-05-19,,,,12,GB-CHC-1170952,Bridging the Gap,1170952,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20044,Trafford Crisis Fund Grant to CDI,To offer Phone Counselling for people who are struggling to access mental health services for a variety of reasons made worse by the Covid-19 pandemic,GBP,,5000,,2020-05-19,,,,12,360G-trafford-cdi,CDI,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20045,Trafford Crisis Fund Grant to Manchester Ceramics Collective,Clay Play' Supplying simple creative 'make at home' clay based activity kits for people of all ages (both adults and children) that people of all abilities can complete at home. Our project could begin straight away. ,GBP,,2000,,2020-05-19,,,,12,GB-COH-11624085,Manchester Ceramics Collective,,11624085,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20046,Trafford Crisis Fund Grant to Theatre of the Senses,"Our project will deliver video vlogging workshops, which will include drama, yoga, and meditation, in order to help residents and volunteers to limit the spread of Coronavirus in our communities, by making it easier for people who are at high risk, or in poor health, to stay within their homes. ",GBP,,2209.79,,2020-05-19,,,,12,GB-COH-12201647,Theatre of the Senses,,12201647,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20047,Trafford Crisis Fund Grant to Collaborative Women,Senior support worker for weekly sessions,GBP,,10050,,2020-05-29,,,,12,GB-COH-09085624,Collaborative Women UK CIC,,09085624,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20048,Trafford Crisis Fund Grant to Citizens Advice Trafford,Helpline,GBP,,5578.23,,2020-06-17,,,,12,GB-COH-05027375,Citizens Advice Trafford ,1102003,05027375,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20049,Trafford Crisis Fund Grant to Gorse Hill Studios,Trafford Crisis Fund Grant to Gorse Hill Studios,GBP,,2250,,2020-06-17,,,,12,GB-COH-09646545,Gorse Hill Studios,1172118,09646545,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20050,Trafford Crisis Fund Grant to Trafford Veterans,"Project food distribution 
Providing groceries to elderly residents and veterans who are in isolation.
",GBP,,1357.98,,2020-06-17,,,,12,GB-COH-12727472,Trafford Veterans,,12727472,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20051,Trafford Crisis Fund Grant to Sale Moor Community Partnership,We would like to continue the support that we have been offering to local residents and in some cases beyond that to Stretford and Broomwood.,GBP,,5440.42,,2020-06-23,,,,12,GB-COH-05465848,Sale Moor Community Partnership ,,05465848,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20052,Inclusive Neighbourhood Grant to Alleyway Tidyup,"Sign to make sure that it is essential that the alleyways is free from Rubbish, Dogs waste and must remain tidy for the family to seat outside and for the Children to play out in the clean environment and for everyone.",GBP,,500,,2020-08-12,,,,12,360G-trafford-alleyway_tidyup,Alleyway Tidyup,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20053,Inclusive Neighbourhood Grant to Everyone Can,Holding a fundraiser for our charity - Everyone Can,GBP,,500,,2020-08-12,,,,12,GB-CHC-1053961,Everyone Can,1053961,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20054,Inclusive Neighbourhood Grant to Friends of John Leigh Park,Create more space for storage and activities on the park,GBP,,2000,,2020-08-12,,,,12,360G-trafford-friends_of_john_leigh_park,Friends of John Leigh Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20055,Inclusive Neighbourhood Grant to Friends of Lostock Park,Picnic in the Park ,GBP,,400,,2020-08-12,,,,12,360G-trafford-friends_of_lostock_park,Friends of Lostock Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20056,Inclusive Neighbourhood Grant to Friends of Tibetan Kitchen,"Clean-Up West Point, Old Trafford.",GBP,,510,,2020-08-12,,,,12,GB-COH-12562246,Friends of Tibetan Kitchen,,12562246,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20057,Inclusive Neighbourhood Grant to HAPTON AVENUE RESIDENTS & TENANTS (H.A.R.T.),Longford Pocket Park,GBP,,1968.09,,2020-08-12,,,,12,360G-trafford-hapton_avenue_residents_and_tenants_hart,Hapton Avenue Residents & Tenants (H.A.R.T.),,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20058,Inclusive Neighbourhood Grant to Kings Road Table Tennis Club (KRTTC),Run junior table tennis sessions at the weekend aimed mainly at 11-18 yr olds.,GBP,,1389,,2020-08-12,,,,12,360G-trafford-kings_road_table_tennis_club_krttc,Kings Road Table Tennis Club (KRTTC),,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20059,Inclusive Neighbourhood Grant to Pulling Together Asian Women's Group,A community arts project using Zoom ,GBP,,2000,,2020-08-12,,,,12,360G-trafford-pulling_together_asian_women's_group,Pulling Together Asian Women's Group,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
360G-traffordmbc-VSG20060,Inclusive Neighbourhood Grant to Sale & District Lions Club,Christmas lunch for Senior Citizens December 2020,GBP,,500,,2020-08-12,,,,12,360G-trafford-sale_and_district_lions_club,Sale & District Lions Club,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2021-04-01T12:00:00Z,https://www.trafforddatalab.io/open_data/grants/
