name,type,address,postcode,area_name,long,lat
Ali's Nice n Spicey,Takeaway/sandwich shop," 9 Edge Lane, Stretford, Manchester",M32 8HN,Trafford,-2.305779,53.44601
Bento King Express,Takeaway/sandwich shop," 896 Chester Road, Stretford, Manchester",M32 0PA,Trafford,-2.299406,53.453963
Captain Cook,Takeaway/sandwich shop," 908 Chester Road, Stretford, Manchester",M32 0PA,Trafford,-2.299406,53.453963
Double Dragon,Takeaway/sandwich shop," 1a Moss Lane West, Old Trafford, Manchester",M15 5PQ,Trafford,-2.256508,53.459744
Eastern Revive Takeaway,Takeaway/sandwich shop," 188 Ashley Road, Hale, Altrincham",WA15 9SF,Trafford,-2.34608101844788,53.3770294189453
Jola Food Ltd,Takeaway/sandwich shop," Market Hall, Stretford Arndale, Chester Road",M32 9BD,Trafford,-2.31083202362061,53.4452133178711
Jolly House,Takeaway/sandwich shop," 4 The Circle, Stretford, Manchester",M32 9TR,Trafford,-2.336501,53.456516
Kebabish,Takeaway/sandwich shop," 674 Chester Road, Stretford, Manchester",M32 0SF,Trafford,-2.288629,53.461396
Mr Yungs,Takeaway/sandwich shop," 134 Moss Lane, Hale, Altrincham",WA15 8AN,Trafford,-2.3365811,53.3829699
Recipe Indias Finest,Takeaway/sandwich shop,"5&5a, 5 Marsland Road, Sale",M33 3HP,Trafford,-2.3040092,53.4194612
Sale Indian Cuisine,Takeaway/sandwich shop," 5 Ashton Lane, Sale",M33 6WT,Trafford,-2.32635593414307,53.4257125854492
TandD Tastee Jerk Caribbean,Takeaway/sandwich shop," 9 Moss Lane West, Old Trafford, Manchester",M15 5PQ,Trafford,-2.2574526,53.4591924
The Grill,Takeaway/sandwich shop," 132 Moss Lane, Timperley, Altrincham",WA15 6JL,Trafford,-2.33355689048767,53.3998794555664
The Teapee,Takeaway/sandwich shop," 8 Chassen Road, Urmston, Manchester",M41 5DH,Trafford,-2.37015604972839,53.4473991394043
Wing Haus,Takeaway/sandwich shop," 888 Chester Road, Stretford, Manchester",M32 0PA,Trafford,-2.299406,53.453963
L & B Foods,Takeaway/sandwich shop," 135 Barkway Road, Stretford, Manchester",M32 9DX,Trafford,-2.326334,53.44653
Al Capone,Takeaway/sandwich shop,"56 Market Street, Hindley,  NA",WN2 3AN,Wigan,-2.577532,53.536167
Alan & Gwens Chippy,Takeaway/sandwich shop,"73 Wellfield Road, Wigan,  NA",WN6 8NQ,Wigan,-2.64969,53.561198
Alison's Restaurant,Takeaway/sandwich shop,"Worthington Street, Hindley, Wigan",WN2 3AR,Wigan,-2.578074,53.536145
Brians Chippy,Takeaway/sandwich shop,"118 Ince Green Lane, Ince, Wigan",WN2 2DG,Wigan,-2.607926,53.540816
Bryn Fish Bar,Takeaway/sandwich shop,"262 Wigan Road, Ashton-In-Makerfield, Wigan",WN4 0AR,Wigan,-2.647411,53.500906
Church Street Chippy,Takeaway/sandwich shop,"50 Church Street, Golborne, Warrington",WA3 3TJ,Wigan,-2.594108,53.4797
Deli-icious,Takeaway/sandwich shop,"537b Wigan Road, Ashton-In-Makerfield, Wigan",WN4 0BX,Wigan,-2.651758,53.507147
Domino's Pizza,Takeaway/sandwich shop,"Heritage Way, Wigan,  NA",WN3 4BF,Wigan,-2.637763,53.542107
Domino's Pizza,Takeaway/sandwich shop,"42a Leigh Road, Leigh,  NA",WN7 1QR,Wigan,-2.518757,53.499835
Enfield Street Chippy,Takeaway/sandwich shop,"52 Enfield Street, Wigan,  NA",WN5 8DY,Wigan,-2.6743791103363,53.5339775085449
Fat Boys,Takeaway/sandwich shop,"156 Leigh Road, Leigh,  NA",WN7 1SJ,Wigan,-2.517811,53.50383
Finger Post Chip Shop,Takeaway/sandwich shop,"Scot Lane, Aspull, Wigan",WN2 1XW,Wigan,-2.584919,53.569631
Fire and Spice Wigan,Takeaway/sandwich shop,"282 Wigan Road, Ashton-In-Makerfield, Wigan",WN4 0AR,Wigan,-2.647411,53.500906
Fish and Chips,Takeaway/sandwich shop,"1 Grosvenor Street, Newtown, Wigan",WN5 9EE,Wigan,-2.653686,53.539379
Gordon Street Chippy,Takeaway/sandwich shop,"95 Gordon Street, Leigh,  NA",WN7 1RU,Wigan,-2.520259,53.503118
Heath Street Fish and Chips,Takeaway/sandwich shop,"56 Heath Street, Golborne, Warrington",WA3 3DL,Wigan,-2.60056,53.476729
Higher Folds Chippy,Takeaway/sandwich shop,"Richmond Drive, Leigh,  NA",WN7 2XY,Wigan,-2.483345,53.503822
Ince Plaice,Takeaway/sandwich shop,"132 Warrington Road, Ince, Wigan",WN3 4JT,Wigan,-2.620137,53.53696
Indian Spice,Takeaway/sandwich shop,"152 Market Street, Hindley, Wigan",WN2 3AY,Wigan,-2.580224,53.534499
It's Pizza,Takeaway/sandwich shop,"796 Atherton Road, Hindley Green, Wigan",WN2 4SB,Wigan,-2.546907,53.523583
Lucky House,Takeaway/sandwich shop,"23 Devon Road, Tyldesley, Manchester",M29 8EX,Wigan,-2.468238,53.521571
Mandarin,Takeaway/sandwich shop,"138 Leigh Road, Leigh,  NA",WN7 1SJ,Wigan,-2.517811,53.50383
Manhattan Pizza,Takeaway/sandwich shop,"4 Broad O Th Lane, Shevington, Wigan",WN6 8EA,Wigan,-2.693298,53.57271
Manhattan Pizza Shop,Takeaway/sandwich shop,"10 Market Street, Atherton, Manchester",M46 0DN,Wigan,-2.490885,53.523494
Martin's Fish & Chips,Takeaway/sandwich shop,"155 Market Street, Atherton, Manchester",M46 0DF,Wigan,-2.496965,53.523576
Mather's Sandwich Bar,Takeaway/sandwich shop,"157 Bolton Road, Ashton-In-Makerfield, Wigan",WN4 8AE,Wigan,-2.630557,53.491881
Mr Chan,Takeaway/sandwich shop,"283 Leigh Road, Atherton, Manchester",M46 0PQ,Wigan,-2.509086,53.516829
Mr English,Takeaway/sandwich shop,"286-288 Wigan Road, Ashton-In-Makerfield, Wigan",WN4 0BS,Wigan,-2.648796,53.502795
Pem Butty Box,Takeaway/sandwich shop,"1 Smethurst Lane, Pemberton, Wigan",WN5 8BG,Wigan,-2.677834,53.534031
Pizza Bella,Takeaway/sandwich shop,"93 Market Street, Hindley, Wigan",WN2 3AA,Wigan,-2.578944,53.534623
Pizza Hut,Takeaway/sandwich shop,"2 Anjou Boulevard, Wigan,  NA",WN5 0UJ,Wigan,-2.657833,53.546025
Pizza Hut Delivery,Takeaway/sandwich shop,"791 Ormskirk Road, Wigan,  NA",WN5 8HE,Wigan,-2.685331,53.536712
Shalimar,Takeaway/sandwich shop,"7 Orrell Road, Orrell, Wigan",WN5 8EY,Wigan,-2.68746,53.536789
Siam House Thai Takeaway,Takeaway/sandwich shop,"65 Church Street, Standish, Wigan",WN6 0JT,Wigan,-2.660558,53.585254
Subway,Takeaway/sandwich shop,"Mealhouse Lane, Atherton, Manchester",M46 0DR,Wigan,-2.491465,53.524067
Taz Mahal,Takeaway/sandwich shop,"192 Walthew Lane, Platt Bridge,  NA",WN2 5AW,Wigan,-2.600372,53.522095
The Little Chippy,Takeaway/sandwich shop,"543 Atherton Road, Hindley Green, Wigan",WN2 4QF,Wigan,-2.558945,53.527159
The Little Chippy,Takeaway/sandwich shop,"172 Elliott Street, Tyldesley, Manchester",M29 8DS,Wigan,-2.464987,53.513908
Traditional English,Takeaway/sandwich shop,"16 Market Street, Atherton, Manchester",M46 0DN,Wigan,-2.490885,53.523494
Treasure Village,Takeaway/sandwich shop,"152 Old Road, Ashton-In-Makerfield, Wigan",WN4 9QN,Wigan,-2.644924,53.491068
Treats Leigh,Takeaway/sandwich shop,"4 Albion Street, Leigh,  NA",WN7 4LZ,Wigan,-2.516326,53.495863
Try Nutrition,Takeaway/sandwich shop,"Montrose Avenue, Wigan,  NA",WN5 9XL,Wigan,-2.676803,53.543115
Vlora Fish Bar,Takeaway/sandwich shop,"1a Ellis Street, Whelley, Wigan",WN1 3PL,Wigan,-2.618436,53.551692
Wigan Road Chippy,Takeaway/sandwich shop,"325 Wigan Road, Leigh,  NA",WN7 5EL,Wigan,-2.536704,53.506425
Wing Fung,Takeaway/sandwich shop,"72 Twist Lane, Leigh,  NA",WN7 4DP,Wigan,-2.524451,53.495846
Wing Lee,Takeaway/sandwich shop,"738 Ormskirk Road, Pemberton, Wigan",WN5 8BB,Wigan,-2.680186,53.53577
Woondal Xpress,Takeaway/sandwich shop,"129 Mosley Common Road, Worsley, Manchester",M28 1AH,Wigan,-2.430503,53.508482
Yong Fung,Takeaway/sandwich shop,"6 Warrington Road, Ashton-In-Makerfield, Wigan",WN4 9PL,Wigan,-2.639537,53.485631
Andy's Chippy,Takeaway/sandwich shop,"49 Walthew Lane, Platt Bridge, Wigan",WN2 5AL,Wigan,-2.598739,53.520728
Anika Indian Takeaway,Takeaway/sandwich shop,"46 Wigan Lane, Wigan,  NA",WN1 1XS,Wigan,-2.628022,53.552819
Atherton Fish Bar,Takeaway/sandwich shop,"119a Car Bank Street, Atherton, Manchester",M46 0HY,Wigan,-2.492196,53.529924
Bamboo Oriental,Takeaway/sandwich shop,"55 Chapel Street, Leigh,  NA",WN7 2PB,Wigan,-2.509735,53.495505
Baraq Indian Restaurant,Takeaway/sandwich shop,"268 Wigan Road, Ashton-In-Makerfield, Wigan",WN4 0AR,Wigan,-2.647411,53.500906
Bella Pizza,Takeaway/sandwich shop,"10 Castle Street, Tyldesley, Manchester",M29 8EQ,Wigan,-2.473146,53.515305
Big Mamma Pizza,Takeaway/sandwich shop,"127 Mosley Common Road, Tyldesley, Manchester",M28 1AH,Wigan,-2.430443,53.508419
Bill's Fry Inn,Takeaway/sandwich shop,"105 Scholes, Wigan,  NA",WN1 3SD,Wigan,-2.622747,53.546159
Chapel Green Chippy,Takeaway/sandwich shop,"74 Chapel Green Road, Hindley, Wigan",WN2 3LN,Wigan,-2.573488,53.535027
Charcoal Grill,Takeaway/sandwich shop,"White Street, Pemberton, Wigan",WN5 8JW,Wigan,-2.685338,53.536208
China Garden,Takeaway/sandwich shop,"90 Lily Lane, Platt Bridge, Wigan",WN2 5LL,Wigan,-2.598802,53.516593
Chinese Kitchen,Takeaway/sandwich shop,"Stour Road, Tyldesley,  NA",M29 7PX,Wigan,-2.45716595649719,53.5102272033691
Chopsticks,Takeaway/sandwich shop,"25 Tunstall Lane, Wigan,  NA",WN5 9HB,Wigan,-2.668038,53.534733
Corleone Pizza,Takeaway/sandwich shop,"753 Ormskirk Road, Wigan,  NA",WN5 8AT,Wigan,-2.683456,53.53648
Derby Street Chippy,Takeaway/sandwich shop,"35 Derby Street, Atherton, Manchester",M46 0HJ,Wigan,-2.497274,53.529355
Diamond City,Takeaway/sandwich shop,"132 Flapper Fold Lane, Atherton, Manchester",M46 0HA,Wigan,-2.493927,53.528272
Don Mario,Takeaway/sandwich shop,"97 Beech Hill Avenue, Wigan,  NA",WN6 7RP,Wigan,-2.655605,53.55908
Enzo's Bar & Grill,Takeaway/sandwich shop,"8 Castle Street, Tyldesley, Manchester",M29 8EQ,Wigan,-2.471964,53.514842
Firs Lane Chippy,Takeaway/sandwich shop,"66 Firs Lane, Leigh,  NA",WN7 4SB,Wigan,-2.534263,53.49814
Fox Chippy,Takeaway/sandwich shop,"184b Manchester Road, Ince, Wigan",WN2 2EA,Wigan,-2.60388,53.542841
Fu Kwai Chinese Takeaway,Takeaway/sandwich shop,"206a Newton Road, Lowton, Warrington",WA3 2AQ,Wigan,-2.561037,53.471968
Garlix,Takeaway/sandwich shop,"34 Heath Street, Golborne, Warrington",WA3 3AD,Wigan,-2.598597,53.476406
Golborne Fry,Takeaway/sandwich shop,"126 Lowton Road, Golborne, Warrington",WA3 3HU,Wigan,-2.58621,53.478472
Green Lane Chippy,Takeaway/sandwich shop,"507-509 Holden Road, Leigh,  NA",WN7 2JJ,Wigan,-2.496186,53.49576
Happy Garden,Takeaway/sandwich shop,"Holmes House Avenue, Wigan,  NA",WN3 6JA,Wigan,-2.669925,53.521428
Happy Valley Chinese Takeaway,Takeaway/sandwich shop,"43 Scot Lane, Aspull, Wigan",WN2 1YX,Wigan,-2.583626,53.570023
Henrietta Street Chippy,Takeaway/sandwich shop,"39 Henrietta Street, Leigh,  NA",WN7 1LP,Wigan,-2.517013,53.499007
Hindley Fish & Chips,Takeaway/sandwich shop,"65 Atherton Road, Hindley, Wigan",WN2 3EE,Wigan,-2.576086,53.531886
Hindley Green Supper Bar,Takeaway/sandwich shop,"550 Atherton Road, Hindley Green, Wigan",WN2 4SJ,Wigan,-2.555731,53.525924
Hong Kong Kitchen,Takeaway/sandwich shop,"192 Bolton Road, Ashton-In-Makerfield, Wigan",WN4 8RP,Wigan,-2.629818,53.491796
Huang Du,Takeaway/sandwich shop,"55 Spa Road, Atherton, Manchester",M46 9NQ,Wigan,-2.488887,53.533416
Jamuna Tandoori Takeaway,Takeaway/sandwich shop,"6 Orrell Road, Orrell, Wigan",WN5 8HD,Wigan,-2.68662,53.537136
Joe's Chippy,Takeaway/sandwich shop,"Walthew Lane, Platt Bridge, Wigan",WN2 5AT,Wigan,-2.58336,53.541733
Jordans Fish & Chips,Takeaway/sandwich shop,"10 Gathurst Lane, Shevington, Wigan",WN6 8HA,Wigan,-2.694237,53.571068
Lawtons Fish & Chips,Takeaway/sandwich shop,"22 Logwood Avenue, Worsley Hall, Wigan",WN5 9RG,Wigan,-2.664316,53.541738
Mama Mia Pizzeria,Takeaway/sandwich shop,"119 Scholes, Wigan,  NA",WN1 3SD,Wigan,-2.622747,53.546159
Mando's Grill,Takeaway/sandwich shop,"34 Warrington Road, Platt Bridge, Wigan",WN2 5JA,Wigan,-2.598076,53.517558
Manhattan Pizza,Takeaway/sandwich shop,"52 Wigan Lane, Wigan,  NA",WN1 1XS,Wigan,-2.628022,53.552819
Masala Tandoori,Takeaway/sandwich shop,"95 Market Street, Hindley, Wigan",WN2 3AA,Wigan,-2.578944,53.534623
Mayflower,Takeaway/sandwich shop,"138 Sale Lane, Tyldesley, Manchester",M29 8PZ,Wigan,-2.44015,53.513903
McTucky's Ltd,Takeaway/sandwich shop,"82 Market Street, Hindley, Wigan",WN2 3AN,Wigan,-2.577532,53.536167
Mediterranean Fish Bar,Takeaway/sandwich shop,"124-126 Market Street, Atherton, Manchester",M46 0DX,Wigan,-2.497563,53.523187
Milano Pizza,Takeaway/sandwich shop,"227b Ormskirk Road, Wigan,  NA",WN5 9DN,Wigan,-2.65912103652954,53.5375862121582
Moonlight Tandoori,Takeaway/sandwich shop,"63 Wigan Lane, Wigan,  NA",WN1 2LF,Wigan,-2.628093,53.553556
Oceans 11,Takeaway/sandwich shop,"61 Railway Road, Leigh, Wigan",WN7 4AD,Wigan,-2.5219626,53.4970779
Olympic Fish & Chips,Takeaway/sandwich shop,"125 Mosley Common Road, Tyldesley, Manchester",M28 1AH,Wigan,-2.430443,53.508419
Palace Chef,Takeaway/sandwich shop,"160 Market Street, Hindley, Wigan",WN2 3AY,Wigan,-2.580225,53.5345
Pemberton Fish Bar,Takeaway/sandwich shop,"613 Ormskirk Road, Pemberton, Wigan",WN5 8AG,Wigan,-2.67765,53.535686
Pizza Hut Delivery,Takeaway/sandwich shop,"15 Market Street, Leigh,  NA",WN7 1DR,Wigan,-2.518571,53.496977
Pizza Pizza,Takeaway/sandwich shop,"40 Carr Lane, Worsley Mesnes, Wigan",WN3 5ND,Wigan,-2.64208,53.524304
Pomodoro,Takeaway/sandwich shop,"32 St Pauls Avenue, Worsley Mesnes, Wigan",WN3 5LL,Wigan,-2.650928,53.526827
Roma Fish & Chips,Takeaway/sandwich shop,"9 Union Street, Leigh,  NA",WN7 1AT,Wigan,-2.517502,53.49709
Silver Crown,Takeaway/sandwich shop,"18 Pole Street, Standish, Wigan",WN6 0HP,Wigan,-2.664332,53.587031
Skippers Traditional Fish & Chips,Takeaway/sandwich shop,"64 Wallgate, Wigan,  NA",WN1 1BA,Wigan,-2.633768,53.544376
Sol's Takeaway,Takeaway/sandwich shop,"220 Slag Lane, Lowton, Warrington",WA3 2EZ,Wigan,-2.575649,53.478577
Subway,Takeaway/sandwich shop,"38 Standishgate, Swinley, Wigan",WN1 1UW,Wigan,-2.630402,53.548429
Subway,Takeaway/sandwich shop,"16-18 Wallgate, Wigan,  NA",WN1 1JU,Wigan,-2.632696,53.545361
Subway,Takeaway/sandwich shop,"Gerard Street, Ashton-In-Makerfield, Wigan",WN4 9AN,Wigan,-2.636751,53.486725
Sunny Chinese Takeaway,Takeaway/sandwich shop,"69 Wellfield Road, Wigan,  NA",WN6 8NQ,Wigan,-2.64969,53.561198
Sunrise,Takeaway/sandwich shop,"441 Gidlow Lane, Wigan,  NA",WN6 7PN,Wigan,-2.645648,53.559512
The Buttery Sandwich Bar,Takeaway/sandwich shop,"16 Union Street, Leigh,  NA",WN7 1AT,Wigan,-2.517502,53.49709
The Chippy,Takeaway/sandwich shop,"18a Pole Street, Standish, Wigan",WN6 0HP,Wigan,-2.664332,53.587031
The Grapes Traditional Fish & Chip Shop,Takeaway/sandwich shop,"4 Church Street, Orrell, Wigan",WN5 8TG,Wigan,-2.711324,53.532839
The Lotus,Takeaway/sandwich shop,"202 Bolton Road, Atherton, Manchester",M46 9HQ,Wigan,-2.473102,53.530334
The Porthole Chippy,Takeaway/sandwich shop,"25 Church Street, Atherton, Manchester",M46 9DE,Wigan,-2.489038,53.524193
The Trawlerman,Takeaway/sandwich shop,"6 Woodhouse Drive, Beech Hill, Wigan",WN6 7NT,Wigan,-2.659953,53.557124
Top Way,Takeaway/sandwich shop,"52 Carr Lane, Wigan,  NA",WN3 5ND,Wigan,-2.642081,53.524305
Treasure City,Takeaway/sandwich shop,"233 Church Road, Tyldesley, Manchester",M29 7ET,Wigan,-2.450675,53.503913
Valley Chippy,Takeaway/sandwich shop,"158 Bolton Old Road, Atherton, Manchester",M46 9FD,Wigan,-2.482825,53.527032
Wok Chinese Takeaway,Takeaway/sandwich shop,"144 Elliott Street, Tyldesley, Manchester",M29 8FJ,Wigan,-2.469601,53.513845
Wok's Cooking,Takeaway/sandwich shop,"111 High Street, Golborne, Warrington",WA3 3TG,Wigan,-2.595771,53.477975
Wok's Cooking,Takeaway/sandwich shop,"10 Market Street, Standish, Wigan",WN6 0HN,Wigan,-2.663091,53.586939
Al's Fried Chicken,Takeaway/sandwich shop,"41-43 Market Street, Hindley, Wigan",WN2 3AE,Wigan,-2.577031,53.53598
Alfresco Wigan Ltd,Takeaway/sandwich shop,"14 Woodhouse Drive, Wigan,  NA",WN6 7NT,Wigan,-2.65995311737061,53.5571250915527
Ali Baba,Takeaway/sandwich shop,"7 Railway Road, Leigh,  NA",WN7 4AA,Wigan,-2.520709,53.496743
Allan The Chef,Takeaway/sandwich shop,"227 Ormskirk Road, Newtown, Wigan",WN5 9DN,Wigan,-2.659121,53.537587
Astley Tandoori,Takeaway/sandwich shop,"414-416 Manchester Road, Astley, Tyldesley",M29 7DY,Wigan,-2.46062,53.499246
Atherton Fish & Chip,Takeaway/sandwich shop,"472 Tyldesley Road, Atherton,  NA",M46 9AT,Wigan,-2.475811,53.516256
Balti Hut,Takeaway/sandwich shop,"319 Wigan Road, Leigh,  NA",WN7 5EL,Wigan,-2.536704,53.506425
Bamboo House,Takeaway/sandwich shop,"6 Bag Lane, Atherton, Manchester",M46 0DH,Wigan,-2.496848,53.523945
Bambu,Takeaway/sandwich shop,"128 Higher Green Lane, Astley, Manchester",M29 7JB,Wigan,-2.448682,53.495022
Baz's Marmaris,Takeaway/sandwich shop,"41 Ashbourne Avenue, Wigan,  NA",WN2 1AF,Wigan,-2.608445,53.554969
Butts Bridge Fish Bar,Takeaway/sandwich shop,"32 Warrington Road, Leigh,  NA",WN7 3EB,Wigan,-2.499529,53.490245
Chaus,Takeaway/sandwich shop,"26 St Helens Road, Leigh,  NA",WN7 4HW,Wigan,-2.522159,53.492072
Chicago Pizza,Takeaway/sandwich shop,"7 Bridge Street, Hindley, Wigan",WN2 3LE,Wigan,-2.575418,53.537139
Chicken Korner,Takeaway/sandwich shop,"34a Leigh Road, Leigh,  NA",WN7 1QR,Wigan,-2.518757,53.499835
Chow Fish & Chip,Takeaway/sandwich shop,"304 Nel Pan Lane, Leigh,  NA",WN7 5LJ,Wigan,-2.540201,53.512252
Chungs Fish And Chips,Takeaway/sandwich shop,"87 Westleigh Lane, Leigh,  NA",WN7 5JR,Wigan,-2.527926,53.512217
Crazy Foods,Takeaway/sandwich shop,"21 Wigan Road, Ashton-In-Makerfield, Wigan",WN4 9AR,Wigan,-2.637587,53.488231
Deb's Fish & Chips,Takeaway/sandwich shop,"138 Gidlow Lane, Wigan,  NA",WN6 7EA,Wigan,-2.643261,53.551426
Deli-Licious,Takeaway/sandwich shop,"98 Bridge Street, Golborne, Warrington",WA3 3QD,Wigan,-2.598563,53.472892
Deli-Licious,Takeaway/sandwich shop,"421 Gidlow Lane, Wigan,  NA",WN6 7PN,Wigan,-2.645648,53.559512
Deroma Pizza,Takeaway/sandwich shop,"102 Darlington Street East, Wigan,  NA",WN1 3AT,Wigan,-2.62222,53.543169
Eddy's Chicken & Pizza,Takeaway/sandwich shop,"121 Ormskirk Road, Wigan,  NA",WN5 9EA,Wigan,-2.652427,53.539915
Ethans Takeaway,Takeaway/sandwich shop,"146 Leigh Road, Leigh,  NA",WN7 1SJ,Wigan,-2.517811,53.50383
Fortune Cookie,Takeaway/sandwich shop,"36 Warrington Road, Abram, Wigan",WN2 5QF,Wigan,-2.597107,53.515145
Gaskells Fish and Chips,Takeaway/sandwich shop,"156 St James Road, Orrell, Wigan",WN5 7AA,Wigan,-2.714669,53.529034
Golden Inn,Takeaway/sandwich shop,"131 Elliott Street, Tyldesley, Manchester",M29 8FL,Wigan,-2.469288,53.514214
Golden Star,Takeaway/sandwich shop,"184 Warrington Road, Ince, Wigan",WN3 4LU,Wigan,-2.61845,53.536079
Gulshan,Takeaway/sandwich shop,"175 Manchester Road, Ince, Wigan",WN2 2JA,Wigan,-2.605539,53.543856
Happy Hong,Takeaway/sandwich shop,"44 Bell Lane, Orrell, Wigan",WN5 0DH,Wigan,-2.685581,53.541897
J and K's Butty Shop,Takeaway/sandwich shop,"33 Ashbourne Avenue, Wigan,  NA",WN2 1AF,Wigan,-2.608446,53.55497
Jasmin House,Takeaway/sandwich shop,"161 Market Street, Atherton, Manchester",M46 0DF,Wigan,-2.496965,53.523576
Kebab King,Takeaway/sandwich shop,"86 Wigan Lane, Wigan,  NA",WN1 2LF,Wigan,-2.628093,53.553556
Kebab King,Takeaway/sandwich shop,"29 Heath Street, Golborne, Warrington",WA3 3BN,Wigan,-2.598255,53.476749
Kitt Green Chippy,Takeaway/sandwich shop,"228a City Road, Wigan,  NA",WN5 0BG,Wigan,-2.682597,53.544026
La Orient,Takeaway/sandwich shop,"45 Church Street, Orrell, Wigan",WN5 8TG,Wigan,-2.711324,53.532839
Lotus City Take Away,Takeaway/sandwich shop,"43 Lord Street, Leigh,  NA",WN7 1BY,Wigan,-2.513745,53.496783
Mama Mia,Takeaway/sandwich shop,"731 Ormskirk Road, Wigan,  NA",WN5 8AT,Wigan,-2.683456,53.53648
Mama Pizza,Takeaway/sandwich shop,"77 High Street, Golborne, Warrington",WA3 3BU,Wigan,-2.596462,53.476758
Marie's Takeaway Ltd,Takeaway/sandwich shop,"180-182 Atherton Road, Hindley, Wigan",WN2 3RN,Wigan,-2.576127,53.531625
Market Snack Bar,Takeaway/sandwich shop,"7 Stanley Street, Tyldesley,  NA",M29 8AE,Wigan,-2.467977,53.514318
Maureen Gray,Takeaway/sandwich shop,"138 Gidlow Lane, Wigan,  NA",WN6 7EA,Wigan,-2.643261,53.551426
Maximillians,Takeaway/sandwich shop,"35 Railway Road, Leigh,  NA",WN7 4AA,Wigan,-2.520587,53.496708
Ming Garden,Takeaway/sandwich shop,"10-12 Conway Road, Ashton-In-Makerfield, Wigan",WN4 8UQ,Wigan,-2.617613,53.497271
Munchies,Takeaway/sandwich shop,"16 Bulteel Street, Wigan,  NA",WN5 9NT,Wigan,-2.666798,53.537392
New China Garden,Takeaway/sandwich shop,"62 Ladies Lane, Hindley, Wigan",WN2 2RG,Wigan,-2.576099,53.538403
New Good Food,Takeaway/sandwich shop,"76 Westleigh Lane, Leigh,  NA",WN7 5JE,Wigan,-2.526008,53.510778
Orange Pizza,Takeaway/sandwich shop,"158 Leigh Road, Leigh,  NA",WN7 1SJ,Wigan,-2.517811,53.50383
Oriental Express,Takeaway/sandwich shop,"47 St Helens Road, Leigh,  NA",WN7 4HA,Wigan,-2.52153,53.491176
Orrell Curry House,Takeaway/sandwich shop,"43 Church Street, Orrell, Wigan",WN5 8TG,Wigan,-2.711323,53.532838
