area_code,area_name,geography,period,indicator,economic_activity_status,measure,unit,value
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,53
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,58
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,Count,Persons,63
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,37
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,13
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,1
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,6
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,Count,Persons,18
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,100
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,153
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically Inactive: Looking after home or family,Count,Persons,115
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Long-term sick or disabled,Count,Persons,70
E01006188,Trafford 001F,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Other,Count,Persons,50
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Does not apply,Count,Persons,535
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Part-time,Count,Persons,239
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Employee: Full-time,Count,Persons,740
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,Count,Persons,7
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,Count,Persons,16
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,Count,Persons,51
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,Count,Persons,70
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,Count,Persons,58
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Part-time,Count,Persons,18
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Employee: Full-time,Count,Persons,6
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Part-time,Count,Persons,0
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed with employees: Full-time,Count,Persons,0
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Part-time,Count,Persons,2
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: In employment: Self-employed without employees: Full-time,Count,Persons,0
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,Count,Persons,15
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Retired,Count,Persons,232
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically inactive: Student,Count,Persons,96
E01006189,Trafford 003D,Lower-layer Super Output Area,2021-03-21,Economic activity status of usual residents (aged 16 years and over),Economically Inactive: Looking after home or family,Count,Persons,92
