area_code,area_name,geography,period,indicator,mode_of_travel,measure,unit,value
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Work mainly at or from home,Count,Persons,375
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Underground, metro, light rail, tram",Count,Persons,16
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Train,Count,Persons,3
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Bus, minibus or coach",Count,Persons,5
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Taxi,Count,Persons,1
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Motorcycle, scooter or moped",Count,Persons,0
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Driving a car or van,Count,Persons,266
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Passenger in a car or van,Count,Persons,16
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Bicycle,Count,Persons,7
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",On foot,Count,Persons,36
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Other method of travel to work,Count,Persons,5
E01006193,Trafford 024D,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Not in employment or aged 15 years and under,Count,Persons,839
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Work mainly at or from home,Count,Persons,628
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Underground, metro, light rail, tram",Count,Persons,33
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Train,Count,Persons,7
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Bus, minibus or coach",Count,Persons,26
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Taxi,Count,Persons,7
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Motorcycle, scooter or moped",Count,Persons,1
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Driving a car or van,Count,Persons,406
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Passenger in a car or van,Count,Persons,19
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Bicycle,Count,Persons,13
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",On foot,Count,Persons,119
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Other method of travel to work,Count,Persons,9
E01006194,Trafford 024E,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Not in employment or aged 15 years and under,Count,Persons,1162
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Work mainly at or from home,Count,Persons,371
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Underground, metro, light rail, tram",Count,Persons,23
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Train,Count,Persons,6
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Bus, minibus or coach",Count,Persons,4
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Taxi,Count,Persons,4
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)","Motorcycle, scooter or moped",Count,Persons,2
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Driving a car or van,Count,Persons,414
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Passenger in a car or van,Count,Persons,22
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",Bicycle,Count,Persons,16
E01006195,Trafford 021C,Lower-layer Super Output Area,2021-03-21,"Method used to travel to work (2001 specification) of usual residents, (aged 16 years and over in employment the week before the census)",On foot,Count,Persons,33
