area_code,area_name,geography,period,indicator,occupation,measure,unit,value
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Process, plant and machine operatives",Count,Persons,24
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Elementary occupations,Count,Persons,25
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Does not apply,Count,Persons,936
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Managers, directors and senior officials",Count,Persons,125
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Professional occupations,Count,Persons,209
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Associate professional and technical occupations,Count,Persons,99
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Administrative and secretarial occupations,Count,Persons,81
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Skilled trades occupations,Count,Persons,40
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Caring, leisure and other service occupations",Count,Persons,36
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Sales and customer service occupations,Count,Persons,47
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Process, plant and machine operatives",Count,Persons,13
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Elementary occupations,Count,Persons,34
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Does not apply,Count,Persons,728
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Managers, directors and senior officials",Count,Persons,117
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Professional occupations,Count,Persons,185
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Associate professional and technical occupations,Count,Persons,95
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Administrative and secretarial occupations,Count,Persons,66
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Skilled trades occupations,Count,Persons,23
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Caring, leisure and other service occupations",Count,Persons,40
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Sales and customer service occupations,Count,Persons,47
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Process, plant and machine operatives",Count,Persons,17
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Elementary occupations,Count,Persons,22
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Does not apply,Count,Persons,1073
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Managers, directors and senior officials",Count,Persons,90
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Professional occupations,Count,Persons,215
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Associate professional and technical occupations,Count,Persons,98
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Administrative and secretarial occupations,Count,Persons,69
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Skilled trades occupations,Count,Persons,81
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Caring, leisure and other service occupations",Count,Persons,71
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Sales and customer service occupations,Count,Persons,60
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Process, plant and machine operatives",Count,Persons,46
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Elementary occupations,Count,Persons,66
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Does not apply,Count,Persons,1059
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),"Managers, directors and senior officials",Count,Persons,51
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Professional occupations,Count,Persons,101
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Associate professional and technical occupations,Count,Persons,70
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,Occupation of usual residents (aged 16 years and over in employment the week before the census),Administrative and secretarial occupations,Count,Persons,76
