area_code,area_name,geography,period,indicator,socio_economic_classification,measure,unit,value
E01006202,Trafford 009E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,62
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,216
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,223
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,315
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,154
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,105
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,50
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,93
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,67
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,39
E01006203,Trafford 010E,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,71
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,284
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,265
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,334
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,191
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,140
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,42
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,110
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,99
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,77
E01006204,Trafford 022A,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,78
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,245
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,249
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,288
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,173
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,103
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,28
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,105
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,49
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,53
E01006205,Trafford 023D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,50
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,439
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,193
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,308
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,154
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,138
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,75
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,141
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,164
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,127
E01006206,Trafford 022B,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,126
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,374
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,97
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L4, L5 and L6: Lower managerial, administrative and professional occupations",Count,Persons,198
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L7: Intermediate occupations,Count,Persons,138
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L8 and L9: Small employers and own account workers,Count,Persons,146
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L10 and L11: Lower supervisory and technical occupations,Count,Persons,92
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L12: Semi-routine occupations,Count,Persons,246
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L13: Routine occupations,Count,Persons,211
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L14.1 and L14.2: Never worked and long-term unemployed,Count,Persons,175
E01006207,Trafford 022C,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",L15: Full-time students,Count,Persons,72
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)",Does not apply,Count,Persons,345
E01006208,Trafford 022D,Lower-layer Super Output Area,2021-03-21,"National Statistics Socio-economic Classification (NS-SEC) of usual residents, (aged 16 years and over)","L1, L2 and L3: Higher managerial, administrative and professional occupations",Count,Persons,180
